谧静,PE,3,1
乱烘烘,NN,7,-1
解黏去缚,PE,5,1
古板,NN,3,-1
明窗净几,PH,5,1
怀材抱器,PH,7,1
云消雾散,NB,5,0
撮弄,NN,5,-1
鸾吟凤唱,PH,5,1
烛照数计,PH,3,1
贯斗双龙,PG,9,1
黑哨,ND,1,-1
汗马功劳,PH,5,1
浪迹萍踪,NB,5,-1
璀璨,PH,3,1
赏玩,PB,3,0
装b,NN,7,-1
藐小,NN,1,-1
欺人之谈,NN,5,-1
倒海翻江,PA,7,1
支使,NN,5,-1
上下其手,NN,9,-1
开宗明义,PH,5,1
投隙抵巇,NN,7,-1
不速之客,NN,3,0
堕云雾中,NB,7,-1
数米量柴,NN,9,-1
柳暗花明又一村,PA,7,1
财礼,PB,5,1
踽踽独行,NB,7,-1
沉毅,PH,5,1
挤挤插插,NE,5,0
吝惜,NN,5,-1
化育,PH,5,1
语重心长,PB,7,1
眉来语去,NN,5,0
歙漆阿胶,PA,5,1
松筠之节,PH,9,1
危言正色,PH,7,1
精卫填海,PH,5,1
泰山压卵,PH,7,1
浑厚,PH,5,1
正轨,PH,5,1
奋身不顾,PH,7,1
自讨苦吃,NN,5,-1
发横,NN,3,-1
带水拖泥,NN,5,-1
伤风败化,NN,5,-1
污点,NN,5,-1
多愁善感,NB,3,-1
偎红倚翠,NN,7,-1
横眉冷目,NN,9,-1
饮冰茹蘖,PH,5,1
鸾鹄在庭,PH,5,1
釜底游鱼,NJ,7,0
一失足成千古恨,NN,5,-1
狮子大开口,NN,5,-1
攻书,PH,3,1
忘啜废枕,PH,7,1
钢针刺胸口－心痛,NB,7,0
危言谠论,PH,5,1
豪迈,PH,7,1
煮鹤烧琴,NN,7,-1
三贞九烈,PH,5,1
涓滴归公,PH,5,1
瑰意奇行,PG,7,1
飞鸟依人,PB,5,3
忘怀得失,PH,5,1
搓手顿足,NE,5,-1
千载一弹,PE,9,1
能工巧匠,PH,5,1
告密,NN,5,-1
疲倦,NE,3,0
不露声色,PH,3,1
赧然,NG,3,0
浑古,PH,5,1
技高一筹,PH,3,1
雄伟,PH,5,1
五言长城,PH,7,1
容留,PE,3,0
料敌制胜,PH,7,1
闹架,NN,3,-1
挤轧,NN,5,-1
横眉冷眼,NA,9,-1
阴恶,NC,9,-1
光前启后,PG,5,1
披露肝胆,PH,7,1
劝进,PD,3,0
回肠九转,NB,9,-1
舆死扶伤,PH,7,1
却病,PE,5,0
孤悬浮寄,NB,5,0
附庸,NN,3,-1
存在主义,NN,5,-1
视财如命,NN,5,-1
俗不可耐,NN,7,-1
连帙累牍,NN,5,-1
名列前茅,PH,7,1
竹篮子打水一场空,NJ,5,-1
默哀,NJ,7,-1
勃然变色,NA,9,0
随喜,PA,5,1
心旷神怡,PA,5,1
谦顺,PH,7,1
鞠躬尽力,PH,9,1
使人愉快,PA,5,1
喷有烦言,NE,7,1
替罪羊,ND,3,-1
求生,NC,7,0
报仇雪恨,ND,7,-1
冤枉路,NJ,5,-1
朝闻夕死,PF,9,1
曲曲折折,NE,5,0
抱打不平,PH,5,1
咆哮,NA,9,0
扣槃扪烛,NN,5,-1
拜领,PD,5,1
洪大,PH,1,1
沉沦,NB,5,-1
拍马,NN,5,-1
沉沧,NE,5,-1
岔子,NE,5,-1
没有教养,NN,9,-1
赫然,NA,7,0
雄材大略,PH,7,1
尽付东流,NB,5,-1
大而笨拙,NN,7,-1
山穷水断,NJ,5,-1
gun,NA,5,-1
宰相,PD,5,0
钻火得冰,NL,5,0
封官许愿,NN,5,-1
赤白痢,NB,5,-1
怒气冲冲,NA,5,-1
敬业乐群,PH,1,1
三寸不烂之舌,PH,5,1
含怒,NA,3,0
披星戴月,PH,7,1
开怀儿,PA,7,1
火热水深,NB,7,0
勇猛直前,PH,7,1
多此一举,NN,3,-1
华章,PH,7,1
掣肘,NN,5,-1
老马嘶风,PH,3,1
正道,PH,5,1
招风,NN,3,-1
云程发轫,PH,5,1
截胫剖心,NN,5,-1
受宠若惊,PA,5,1
仓卒之际,NI,3,0
祸从天降,NB,9,-1
精白,PH,3,1
放任,NN,3,-1
无任之禄,NN,7,-1
心旷神恬,PA,7,1
神功圣化,PH,5,1
朽木粪墙,NN,3,-1
向火乞儿,ND,5,-1
粗笨,NN,5,-1
璨然,PH,3,1
歧途,NN,5,-1
心慕手追,PH,1,1
如芒刺背,NE,5,0
头昏眼花,NE,5,0
沅茝灃兰,PH,7,1
远见卓识,PH,7,1
扪心无愧,PH,7,1
贼眼,NN,5,-1
交口称誉,PH,9,1
雄俊,PH,5,1
黑茫茫,NC,3,0
含恨,ND,5,0
哀乐,NB,5,0
冷语冰人,NN,5,-1
声名狼藉,NN,5,-1
恇怯不前,NC,7,-1
雅俗,PH,5,1
吃无名醋,NK,5,-1
闷棍,NN,1,-1
揭短,NN,7,0
直眉怒目,NA,5,0
入结家足,PE,3,1
放长线钓大鱼,PH,7,0
铁蹄,ND,7,-1
摇头摆尾,NN,3,-1
毒草,NN,5,-1
劣迹,NN,5,-1
吃教,NJ,5,-1
釜底游魂,NC,9,0
屠戮,NN,7,-1
起火,NA,7,0
笑咪咪,PA,5,1
里,None,0,0
放辟邪侈,NN,9,-1
前驱,PD,5,1
似漆如胶,PB,9,1
追根寻底,NL,5,0
寄生,NN,3,0
卓立,PH,5,1
死路,NC,5,0
厚爱,PB,7,0
畅通无阻,PA,7,1
奋勇当先,PH,7,1
孤胆,PH,7,1
心旷神愉,PA,7,1
史诗般,PH,5,1
揭破,NN,7,0
洗尘,PD,3,1
含悲,NB,3,-1
小气,NN,7,-1
作辍无常,NN,5,-1
灵心慧齿,PH,7,1
真实可信,PH,9,1
波折,NE,5,-1
笑哈哈,PA,5,1
骨肉相残,ND,7,-1
横从穿贯,PG,5,1
险象环生,NC,7,-1
月下老人,PB,7,1
阴凝冰坚,ND,5,-1
天下大乱,NN,9,-1
漂漂亮亮,PH,5,1
闻风而兴,PH,9,1
跪拜,PD,3,0
歪道,NN,7,-1
逾闲荡检,NN,7,-1
文过遂非,NN,7,-1
雄健,PH,5,1
低价位,PA,1,0
千夫诺诺，不如一士谔谔,NN,5,-1
结驷联骑,NN,9,-1
北风之恋,PF,5,0
混作一谈,NN,5,-1
驷马轩车,PH,7,3
抠字眼儿,NN,5,-1
驿路梅花,PF,5,1
造谣中伤,NN,9,-1
以一当十,PH,7,1
鸮鸣鼠暴,ND,7,-1
郁郁葱葱 ,PH,7,1
空话连篇,NN,7,-1
道同契合,PG,5,1
谨饬,PH,1,1
金銮殿,PD,7,1
乾坤再造,PH,9,1
侏儒观戏,NN,7,-1
取友必端,PB,1,0
如花似月,PB,5,1
貔貅,PH,6,1
流落天涯,NB,3,-1
病例,NC,5,-1
磨磨蹭蹭,NN,3,-1
哀伤,NB,5,0
浩劫,NB,7,0
潜光匿曜,PD,7,1
和善,PH,5,1
妒贤嫉能,ND,5,-1
不拔一毛,NN,5,-1
韩寿分香,ND,5,-1
宽以待人,PH,5,1
书香世家,PH,7,1
退避三舍,PH,7,1
半上落下,NN,5,-1
纪念碑,PD,3,1
推脱,ND,7,1
疯癫癫,NN,7,0
洞察,PH,3,0
肥头大耳,ND,5,-1
长乐未央,PA,7,1
名重识暗,NN,7,-1
殚谋戮力,PH,5,1
败笔,NN,3,-1
挑三嫌四,NN,5,7
无天无日,ND,9,-1
顾复之恩,PH,3,1
qiang,PH,3,1
游戏笔墨,NN,5,-1
十转九空,NN,5,-1
鸨母,ND,5,-1
沉渣,NN,5,-1
质次价高,NN,7,-1
贫穷,NE,5,0
背暗投明,PH,5,1
崇仰,PD,7,1
黑漆寥光,NC,3,-1
放假,PA,3,1
剑戟森森,NN,5,-1
暴取豪夺,ND,9,-1
玷辱,NN,5,-1
沾染,NN,3,-1
好佚恶劳,NN,7,-1
踵接肩摩,NN,5,0
含垢忍污,NB,7,0
峻宇彫墙,PH,3,1
身首异地,NB,5,-1
东闯西踱,NN,5,-1
威风扫地,NN,7,-1
敌人,ND,5,-1
合时,PH,1,1
从容应对,PE,7,1
名教,PH,7,1
嗷嗷的,PH,7,1
瑞签,PA,7,1
兼葭秋水,PF,7,0
残货,NN,3,-1
支前,PH,5,1
投木报琼,PH,7,1
吉日,PA,5,1
安乐窝,PA,3,1
残败,NB,3,-1
丧明之痛,NB,9,-1
警愦觉聋,PH,5,1
助人下石,ND,5,-1
丑态毕露,ND,9,-1
门可罗雀,NJ,5,0
长恶靡悛,ND,5,-1
师道尊严,PD,7,1
珍贵,PH,5,1
吉时,PA,9,1
岿然不动,PH,5,1
欢声雷动,PA,9,1
气粗,NE,3,0
铁面御史,PH,9,1
追欢卖笑,NN,7,-1
油腔滑调,NN,5,-1
大快人心,PA,7,1
受气,NE,5,-1
精研,PH,3,1
望表知里,PH,7,1
反派,ND,3,-1
爱美的,PA,5,0
泼悍,NN,7,-1
浩博,PH,9,1
栎阳雨金,PD,3,1
直抒己见,PH,1,1
秦庭之哭,NB,7,0
铸山煮海,PH,5,1
七慌八乱,NI,7,0
酣暢淋漓,PA,7,0
凤引九雏,PE,5,1
心如蛇蝎,NN,7,-1
惊肉生髀,NN,5,-1
贫贱不移,PH,5,1
抹黑,ND,3,-1
浑噩,NN,9,-1
稳扎稳打,PH,9,1
附凤攀龙,NN,7,-1
心上心下,NI,5,0
爱莫之助,NH,5,0
击钵催诗,PH,5,1
勒诈,NN,7,-1
吉星,PA,9,1
共挽鹿车,PH,7,1
不吝金玉,PH,5,1
充耳不闻,NN,5,-1
三顾茅庐,PH,1,1
媚骨,NN,5,-1
哀毁瘠立,NB,5,0
畅快,PA,7,1
官逼民反,NN,7,-1
疲劳,NE,3,0
坐拥书城,PH,7,1
争名于朝，夺利于世,NN,7,-1
敌伪,NN,5,-1
贺礼,PH,3,1
费神,NE,5,-1
畅怀,PA,7,0
赘疣,NN,9,-1
沉溺,NN,1,-1
雅兴,PH,5,1
惯愤不平,NA,9,-1
反社会,NN,9,-1
谩骂,NN,5,-1
舍死忘生,PH,9,1
蔼然,PH,3,1
道高魔重,PD,5,1
济困,PH,3,1
海约山盟,PG,9,0
用心用意,PH,3,1
走狗,NN,7,-1
沉滞,NN,3,-1
委肉虎蹊,NI,5,-1
有智慧,PH,5,1
好消息,PE,5,1
差点儿,NJ,1,0
救亡,PH,1,1
攻克,PH,1,1
落选,NB,5,0
疑团,NL,7,0
精确,PH,5,0
避凉附炎,NN,5,-1
菠萝蜜,PB,5,1
不可救药,NN,5,-1
寡闻少见,NN,5,-1
枉费心机,NN,9,-1
响亮,PH,3,1
如花似朵,PB,5,1
贯朽粟红,PE,5,1
没齿难忘,PG,9,1
攻关,PH,1,1
门不停宾,PH,7,1
撒旦,NC,7,-1
元龙高卧,NN,5,-1
吐食握发,PH,7,1
怙终不悔,NN,7,-1
尊师重教,PH,5,1
怙终不悛,ND,7,-1
开眉展眼,PA,7,1
犀燃烛照,PH,7,1
浮华,NN,1,-1
琼楼玉宇,PH,5,1
崇信,PD,7,1
险峰,PH,3,0
险峭,NN,1,-1
深谋远虑,PH,7,1
不言而信,PH,6,1
阴损,NN,5,-1
不逞之徒,ND,5,-1
和和气气,PH,5,1
派头,NN,5,-1
浩叹,NB,7,0
格物穷理,PH,1,0
骄泰淫泆,NN,5,-1
心明眼亮,PH,9,1
天长地久,PB,5,1
屈服,NC,1,-1
剿除,PD,5,1
蒙蔽,NN,1,-1
闭气,NE,5,-1
反裘伤皮,NN,5,-1
枕稳衾温,PE,5,0
申报,PD,1,0
赘瘤,NC,7,-1
甘旨,PB,5,1
坚持不渝,PH,3,1
败类,NN,7,1
尧天舜日,PH,7,1
日角龙庭,PH,5,1
直接了当,PH,1,1
佐雍得尝,PA,5,1
挺进,PH,1,1
素洁,PH,3,1
铁骨铮铮,PH,9,1
闻风而动,PH,9,1
向日,PF,1,0
虚伪,NN,9,-1
攫取,NN,7,-1
围城打援,PH,7,1
摧残,NN,5,-1
问心有愧,NH,5,-1
赖皮,NN,5,-1
孤苦,NB,3,0
嗓子好,PH,5,1
油头滑脑 ,NN,5,-1
蠢如鹿豕,NN,5,-1
辽东豕,NN,5,-1
功成弗居,PH,7,1
龙肝豹胎,PH,7,1
捐赠,PH,3,1
丢三落四,NN,5,-1
嵬目鸿耳,PH,9,1
太岁头上动土,NA,7,-1
狼狈万状,NG,3,-1
坐戒垂堂,NN,1,0
攻击,NN,5,0
封己守残,NN,5,-1
半衰期,NB,5,-1
殒越,NN,5,-1
鹤背扬州,NN,7,-1
摧毁,NB,7,-1
没治,NN,3,-1
白发千丈,NE,5,0
钩爪锯牙,ND,9,-1
吉期,PA,7,1
恨铁不成钢,PK,5,0
揭穿,NN,7,0
白痴般,NN,5,-1
畅想,PA,5,1
超然,PE,5,0
食不果腹,NB,7,-1
机变如神,PH,5,1
升级,PA,3,1
屈枉,NN,5,-1
泰山北斗,PD,7,1
追根问底,NL,5,0
执鞭坠镫,PH,5,1
避而不谈,NN,7,-1
纪念章,PD,3,1
畏忌,NC,3,0
躁动,NN,5,-1
阻挠,NN,5,-1
镞砺括羽,PH,5,1
月貌花容,PH,5,1
去故纳新,PA,7,0
狗盗鸡啼,NN,7,-1
软硬兼施,PH,5,1
六出奇计,PH,7,1
精神,PA,7,1
闲气,NA,3,0
一五一十,PH,9,1
失魂落魄,NI,9,0
雄劲,PH,3,1
螳臂当车,NN,1,-1
搔头摸耳,NI,7,0
呆怔,NN,3,-1
乌七八糟,NN,7,-1
求田问舍,NN,5,-1
险工,NC,3,0
放刁,ND,5,-1
百里挑一,PH,9,1
倚酒三分醉,NN,3,-1
含冤受屈,PB,7,-1
死模活样,NN,5,-1
截鹤续凫,NN,5,-1
操心,NE,3,0
意味深长,PH,3,0
海匪,ND,3,-1
地方主义,NN,7,-1
琴心剑胆,PH,7,1
矮人看场,NN,5,-1
死中求生,PA,5,1
买笑追欢,NN,7,-1
名望,PH,7,1
推荐,PG,7,0
贫贱之知,PH,3,1
鱼游濠上,PB,5,1
天经地纬,PH,9,1
气谊相投,PB,5,1
伤风败俗,NN,7,-1
死脑筋,NN,9,-1
光明正大,PH,9,1
放诞风流,NN,5,-1
决命争首,PH,3,1
惊弦之鸟,NI,5,-1
对症发药,PH,5,1
长空,PB,3,0
盖世英雄,PH,7,1
难受,NH,3,0
素淡,PB,5,1
吵扰,NN,3,-1
恰如其分,PH,7,1
合情合理,PH,5,1
守正不阿,PH,7,1
忧心忡忡,NE,7,0
身世,NB,3,-1
胸无点墨,NN,9,-1
打问号,NL,5,0
论道经邦,PH,9,1
谈优务劣,NN,5,-1
和气致祥,PE,5,1
闷气,NE,7,0
赤痢,NC,7,-1
贼窝,NN,5,-1
作茧自缚,NN,7,-1
毁家纾难,PH,9,1
败絮,NN,7,-1
沥胆堕肝,PG,7,1
甘服,PG,5,1
否终则泰,PA,5,1
蕲求,PG,7,0
子虚,NN,5,-1
萎靡,NN,3,-1
寸铁杀人,PH,7,1
鹿裘不完,PH,1,1
雪亮,PH,5,1
强弩之末,NN,5,-1
难吃,NN,5,-1
敞亮,PA,5,1
精疲力竭,NA,7,-1
诳时惑众,NN,7,-1
拉黑,NN,7,-1
醉生梦死,NN,7,-1
冢木已拱,NB,5,0
糟瘟,NE,5,0
宾礼,PD,3,1
七舌八嘴,NE,5,-1
腹中兵甲,PH,7,1
难听,ND,1,0
食不重昧,PH,5,1
虚假,NN,3,-1
和稀泥,NN,3,0
得未尝有,PA,5,1
合格,PG,3,0
锐挫望绝,NJ,5,0
贯朽粟腐,PH,5,1
雄厚,PH,5,1
后果,NN,1,-1
宁肯,PK,3,0
郐下无讥,NN,3,-1
嫌隙,NK,5,0
鼎助,PD,5,1
超爽,PA,9,0
食言而肥,NN,5,-1
哀切,NB,5,0
一言以蔽之,PH,7,1
捐躯,PH,3,1
徒劳无功,NN,9,-1
极神圣,PH,7,1
糊里糊涂,NN,3,-1
安然无恙,PE,1,0
吞声忍泪,NB,5,0
三智五猜,NN,5,-1
飞檐走壁,PH,5,1
朽木死灰,NB,5,-1
鼎力,PH,5,1
散乱,NN,1,-1
救苦弭灾,PH,5,1
游响停云,PH,7,1
岳家,PD,7,1
默契,PH,5,1
酒酣耳热,PA,5,1
坏法乱纪,NN,7,-1
展望,PA,3,0
算无遗策,PH,5,1
畏惧,NC,3,0
负约,NN,3,-1
引类呼朋,NN,5,-1
芝焚蕙叹,NB,5,1
完美,PH,9,1
天上人间,PA,3,0
当场出彩,NA,7,-1
散亡,NB,3,-1
囊萤映雪,PH,3,1
单刀赴会,PH,5,1
喜冲冲,PA,7,1
何乐不为,PA,7,1
千金买骨,PH,9,1
疵品,NN,3,-1
吹拂,PA,1,0
长策,PH,3,1
灰身泯智,NJ,7,0
脸红耳热,NG,7,0
有一套,NN,9,-1
豪迈不群,NN,5,0
耍无赖,ND,5,-1
铭心镂骨,PF,5,1
冷眼旁观,NN,5,-1
等不及,NE,3,0
吹拍,NN,5,-1
金口御言,PD,5,1
束之高阁,NN,3,-1
人欢马叫,PA,5,1
东一榔头，西一棒杨,NN,5,-1
勤谨,PH,5,1
活宝,PB,5,1
感人心脾,PA,9,1
忧公无私,PH,9,1
射鱼指天,NN,5,-1
坎井之蛙,NN,5,-1
于心无愧,PE,5,1
情绪低落,NB,5,0
鞠躬尽力，死而后已,PH,5,1
零丁,NB,3,0
刿鉥肝肾,NN,9,-1
卓绝,PH,7,0
马工枚速,PH,5,1
社会贤达,PH,7,-1
黩武穷兵,NN,7,-1
鼓动,NN,1,-1
何足为奇,ND,1,0
怒火中烧,NA,9,-1
撑门柱户,PH,7,1
言语妙天下,PH,7,1
花言巧语,NN,5,-1
锥刀之末,PE,5,0
泰山其颓,NB,7,0
生机,PB,3,1
攻取,PH,1,1
连明达夜,NB,5,-1
闹,NE,3,-1
雅量高致,PH,5,1
数白论黄,NN,5,-1
撺掇,NN,7,-1
视同秦越,NN,5,-1
闹哄哄,NN,7,-1
为渊驱鱼,NN,9,-1
华美,PH,5,1
可气,NA,3,-1
坚贞不屈,PH,7,1
洞彻,PH,1,1
伯乐一顾,PA,5,1
秀外愿中,PH,7,1
辩护士,PH,5,1
散伙,NB,5,-1
留恋,PB,5,0
法不阿贵,PH,7,1
伤心蒿目,NB,5,-1
虎势,PH,5,1
羽扇纶巾,PH,5,1
零乱,NN,5,-1
斗南一人,PH,9,1
满腔热忱,PH,7,1
恬不知羞,NN,7,-1
挑三拨四,NN,7,-1
防,None,0,0
天真无邪,PH,9,0
虎劲,PH,3,1
鹊桥相会,PA,3,1
拔萃出群,PH,5,1
拣佛烧香,NN,9,-1
不起眼,NN,3,-1
道义之交,PB,1,0
私生子,ND,5,-1
讬公报私,NN,7,-1
钻天入地,PH,9,1
内忧外患,NB,7,0
上交不谄,PH,3,1
食甘寝宁,PE,5,0
打开天窗说亮话,PE,8,1
效力,PD,1,0
胸无城府,PH,5,1
塞北江南,PA,5,1
成仁取义,PH,7,1
食甘寝安,PE,5,1
镌骨铭心,PB,5,0
效劳,PD,1,0
跅弛不羁,NN,7,-1
兵在精而不在多,PH,1,0
雪胎梅骨,PH,7,1
哄动,PC,7,0
吞声忍气,NN,7,-1
反求诸己,PH,3,1
败绩,NJ,5,0
赔礼,NH,5,0
和好,PA,1,0
命蹇时乖,NB,6,-1
悲歌击筑,NB,5,0
家破人离,NB,7,0
拐弯抹角,NN,3,-1
责罚,NN,5,-1
偷东摸西,NN,7,-1
人琴俱亡,NB,7,0
尽欢,PA,7,1
欺骗,NN,3,-1
理解,PH,5,0
油水,NN,3,-1
日昃忘食,PH,5,1
屎屁直流,NI,5,-1
阴晦,NN,5,-1
迫不得已,NB,7,0
神嚎鬼哭,NB,7,0
路见不平，拔刀相助,PH,5,1
沉潜刚克,PH,5,1
润例,PE,3,0
泰斗,PH,7,1
流寇,ND,5,-1
披露腹心,PH,5,1
绘声绘色,PH,7,1
国色天姿,PH,7,1
停辛伫苦,NE,7,0
东窗事发,NC,7,-1
柔远怀来,PH,5,1
积重难返,NE,7,-1
先发制人,PH,3,1
郑人买履,NN,3,-1
歌颂,PH,7,1
捏造,NN,3,-1
强弩之极,NJ,7,-1
文无加点,PH,7,1
雄,None,0,0
骄生惯养,NN,5,-1
别生枝节,NN,5,-1
恶不去善,PH,7,1
有心有意,PD,5,1
浅学,NN,3,-1
改容更貌,PH,1,0
行若狗彘,NN,7,-1
不学无术,NN,7,-1
微言大谊,PH,9,1
奇花异卉,PH,5,1
病号,NB,3,-1
恬不知耻,NN,9,-1
天壤王朗,NJ,1,-1
毁誉,NN,5,-1
交臂失之,NJ,5,-1
急敛暴徵,ND,7,-1
屠杀,ND,7,-1
起疑,NL,5,0
抱佛脚,NI,5,-1
鹰击长空,PH,5,1
高遏行云,PH,5,1
蔑称,NN,3,-1
暗箭伤人,NN,5,-1
量力度德,PH,5,1
杯影蛇弓,NC,5,-1
殚见洽闻,PH,7,1
水尽山穷,NB,5,1
东敲西逼,NN,5,-1
寒碜,NA,3,-1
敬仰,PD,9,1
心广体胖,PA,3,1
告成,PD,3,1
恩将仇报,NN,5,-1
吃苦耐劳,PH,5,1
通力合作,PG,7,1
剖毫析芒,PH,5,0
哀叫,NB,9,0
撒酒疯,NN,5,-1
洞悉,PH,3,1
阿斗,NN,7,-1
攘夺,ND,7,-1
叹气,NB,1,0
谦恭虚己,PH,3,1
哀叹,NB,5,0
发热,NN,3,0
和婉,PH,3,1
龙德在田,PH,3,1
哀号,NB,9,0
如汤沃雪,PG,5,1
险恶,NN,7,-1
消受,PA,3,0
虎口,NC,1,0
天愁地惨,NB,9,-1
面誉背非,NN,5,-1
齐大非耦,NC,3,0
归全反真,PH,3,1
劝降,NE,5,0
埳井之蛙,NN,3,-1
客死他乡,NB,9,0
党同妒异,NN,5,-1
哀启,NB,5,0
洁身自爱,PH,5,1
言不及义,NN,3,-1
傲雪欺霜,PH,5,1
美不胜收,PH,5,1
险情,NC,3,0
鼠穴寻羊,NN,5,-1
析言破律,NN,5,-1
疲困,NE,3,-1
敬佩,PD,5,1
寒花晚节,PH,8,1
救助,PH,3,1
浅尝,NN,3,-1
只看见树木，不看见森林,NN,5,-1
鱼质龙文,NN,7,-1
獐头鼠目,NN,9,-1
哀告,NB,5,0
金屋藏娇,NN,3,-1
痛切,NB,7,0
插脚,NN,7,-1
柔筋脆骨,NN,5,-1
多一事不如少一事,NN,3,-1
痛击,NN,5,-1
出圈儿,NN,5,-1
进退无依,NE,5,-1
赞礼,PH,7,1
女朋友,None,0,0
身名两泰,PA,5,1
洒扫,PH,3,1
鼓吹,NN,7,-1
如履平地,PA,5,0
能文能武,PH,5,1
勒逼,NN,5,-1
右派,NN,7,-1
吹擂,NN,5,-1
救火拯溺,PH,5,1
材雄德茂,PH,5,1
一人得道，鸡犬升天,NN,5,-1
牛蹄之涔,NE,7,0
摇身一变,PC,7,0
游园会,PA,5,0
顾影弄姿,NN,5,-1
珍重,PK,5,0
不泄气,PH,1,1
葬身,NB,5,1
含霜履雪,PH,7,1
累世通好,PH,5,1
精粹,PH,7,1
革凡登圣,PD,7,1
未成熟,NN,5,-1
藏掖,NN,5,-1
错觉,NN,3,0
多嘴多舌,NN,5,-1
无以塞责,NH,7,1
锋不可当,PH,7,1
友爱,PB,7,1
如蚁附膻,NN,9,-1
帮虎吃食,NN,5,-1
无了无休,NE,7,-1
操持,PH,5,1
品味,PK,6,0
全盘托出,PH,8,1
泄气,NJ,5,0
挑食,NN,3,-1
强脣劣嘴,NN,7,-1
横翔捷出,PH,7,1
文章宿老,PH,9,1
宠辱不惊,PH,9,1
雪冤,PA,5,0
殡车,NB,3,-1
浅见寡闻,NN,5,-1
挑三豁四,NN,7,-1
伸冤理枉,PA,7,1
一蛇两头,NC,9,-1
敬信,PD,7,1
人莫予毒,NN,5,-1
叵测,NN,5,-1
助长,NN,5,-1
天昏地暗,NN,3,-1
同心敌忾,PH,7,1
哲人,PH,5,1
闪烁,PH,5,1
审美,PH,5,1
直心眼,PH,3,1
哀哀,NB,5,0
反客为主,PH,1,3
合欢,PH,3,1
鸡骨支床,PH,7,1
食肉寝皮,ND,9,-1
风吹雨打,NB,5,0
雅司病,NB,5,0
繁丽,PH,5,1
连明连夜,NB,5,-1
卷甲衔枚,PH,3,1
洗手,PH,1,0
风景如画,PB,3,1
蔼然仁者,PD,5,1
家烦宅乱,NB,5,0
残酷无情,NN,9,-1
竖起脊梁,PA,9,1
虚华,NN,5,-1
敌台,NA,3,0
超生,NN,5,-1
赔笑,NC,6,0
光采夺目,PH,7,1
经久耐用,PH,3,1
效命,PD,1,0
威风凛凛,PH,5,1
模糊不清,NN,1,-1
独是独非,NN,5,-1
惨无天日,ND,9,-1
奇货可居,NN,3,-1
贤能,PH,7,1
悲愁垂涕,NB,5,0
少爷,PD,5,3
东一榔头，西一棒槌,NN,5,-1
高谈虚论,NN,7,-1
正面,PH,3,1
同休等戚,PH,7,1
索然,NE,5,0
没颠没倒,NE,5,-1
深耕易耨,PH,5,1
繁乱,NE,3,-1
顾盼生姿,PH,7,1
追根求源,NL,5,0
叹为观止,PC,7,1
身强体壮,PH,5,1
杞天之虑,NN,5,-1
鸟哭猿啼,NB,7,-1
告捷,PA,7,1
披肝露胆,PH,5,1
授柄於人,NN,5,-1
天保九如　,PA,7,1
炳炳麟磷,PH,3,1
疖子,ND,5,0
心驰神往,PK,7,0
不阴不阳,NN,5,-1
前程似锦,PH,9,0
春风夏雨,PH,5,1
千了百当,PH,3,1
异端邪说,NN,7,-1
铁血政策,ND,3,-1
兔缺乌沈,NB,7,0
感人肺肝,PG,5,0
挥霍,NN,5,-1
顽父嚚母,NN,7,-1
肝胆披沥,PH,9,1
贵壮贱老,NE,5,-1
黄钟毁弃，瓦釜雷鸣,NJ,5,-1
毁谤,ND,3,-1
阔气,NN,1,-1
大权独揽,NN,5,-1
跷足抗手,PA,7,1
成败论人,NN,3,-1
攀高结贵,NN,6,-1
过五关，斩六将,PH,9,1
雄图,PH,5,1
傲霜斗雪,PH,5,1
信及豚鱼,PH,7,1
得手应心,PH,5,1
官腔,ND,5,-1
迎门请盗,PH,5,1
虚倩假意,ND,9,-1
呼天号地,NB,9,-1
凑趣儿,PA,5,0
教化,PH,5,1
浩大,PH,3,1
气色,PK,5,0
疲塌,NN,5,-1
旁门小道,NN,6,-1
气鼓鼓,NA,5,0
浓密,PH,3,0
虚名,NN,5,-1
气节,PH,5,1
厚礼,PH,3,1
另开生面,PH,1,1
洞房,PA,9,1
华艳,PH,5,1
逃之夭夭,NN,5,-1
望空捉影,NN,7,-1
钻皮出羽,NN,7,-1
盲人扪烛,NN,5,-1
一本正经,NN,3,3
瓦解冰销,NJ,9,-1
跳梁,NN,5,-1
了不得,PH,7,-1
距跃三百,PA,7,1
分化瓦解,NC,5,-1
谏争如流,PH,5,1
葬送,NB,5,-1
陪房,PK,5,0
家贫如洗,NB,5,0
匀调,PH,3,1
爱发牢骚,NN,3,-1
哈哈,PA,7,1
龙飞凤舞,PH,5,1
另眼看戏,ND,3,-1
呼之欲出,PH,7,1
跋涉,NE,5,0
观望不前,NN,5,-1
纳鞋底戳了手－真气人,NA,5,0
高谈雄辩,PH,8,1
夏虫语冰,NN,5,-1
发狂,NN,3,-1
后悔无及,NH,9,0
阴森,NC,3,-1
珠联璧合,PH,7,1
无时无刻,NI,3,0
求索,PH,3,1
湛恩汪濊,PH,5,1
玉碎香销,NB,7,0
动魄惊心,PH,3,1
贪脏,NN,5,-1
油滑,NN,3,-1
罗曼蒂克,PB,3,1
难堪,NE,1,0
黑市,NN,1,-1
痴傻,NN,5,0
鸡犬无惊,PH,5,1
欣欣然,PH,5,1
挑三拣四,NN,5,-1
头疼脑热,NN,1,0
畅旺,PA,5,0
孤行,NN,3,-1
淆乱,NN,3,-1
桀傲不驯,NN,5,-1
